0,1,2
affected,policies,-0.0801217183470726
accurate,Stakeholders,-0.08015771955251694
about,Strategy,-0.08021887391805649
change,change(s).,-0.08026783913373947
assessment,Advisory,-0.08030062168836594
communicates,Process,-0.08031858503818512
responsible,Accountability,-0.08033111691474915
RFC,any,-0.0803440660238266
through,in,-0.08034776896238327
in,through,-0.08034778386354446
is,Cyber,-0.0804259404540062
throughout,II,-0.0804736316204071
goal,"processes,",-0.08047699183225632
proposed,are,-0.08052196353673935
responsible,Tester,-0.08061585575342178
they,Management,-0.08064853399991989
cycle,NIH,-0.08068091422319412
NIH,cycle,-0.08068092167377472
evaluation,Example,-0.08071063458919525
that,follows:,-0.08072179555892944
a,Stakeholders,-0.08072686940431595
to,be,-0.08076547831296921
types,behalf,-0.08076832443475723
behalf,types,-0.08076833933591843
risk,accurate,-0.08077824115753174
accurate,risk,-0.08077824860811234
previewing,of,-0.08079255372285843
behalf,Change,-0.0808553621172905
procedural,Expiration/mitigation,-0.08085761964321136
the,vote,-0.08091103285551071
required,Change,-0.08096384257078171
overall,RFCs,-0.08100634813308716
notified,Advisory,-0.08102081716060638
relevant,can,-0.08108582347631454
implements,(Change,-0.08111340552568436
requests,that:,-0.08113060146570206
manner,each,-0.08114024251699448
each,manner,-0.08114025741815567
responsible,recommend,-0.08114978671073914
recommend,responsible,-0.08114981651306152
about,"processes,",-0.08119306713342667
valid,Strategy,-0.08127955347299576
performed,of,-0.08128959685564041
changes,policies,-0.08136482536792755
policies,changes,-0.08136482536792755
initial,Action,-0.08138439804315567
risk,"fashion,",-0.08138653635978699
all,OD’s,-0.0814289078116417
procedural,IAVA,-0.08143210411071777
responsible,only,-0.08143714815378189
only,responsible,-0.08143716305494308
policies,Sample,-0.08149375021457672
than,"IAVA,",-0.081583172082901
which,II,-0.08160211145877838
notified,"processes,",-0.0816200003027916
request,overall,-0.0816563069820404
overall,request,-0.0816563069820404
insure,"change,",-0.0816602110862732
they,Program,-0.08172774314880371
annual,(Approved/NIH,-0.08178415894508362
attributes,Section,-0.08179329335689545
stored,orderly/timely,-0.08180554211139679
which,can,-0.08181431889533997
above,first,-0.08192219585180283
first,above,-0.08192220330238342
policies,IAVA,-0.08195381611585617
in,attributes,-0.08197411894798279
attributes,in,-0.08197414129972458
implements,assets,-0.08198031038045883
assets,implements,-0.08198031783103943
The,processed.,-0.08199235051870346
ensuring,"presents,",-0.08202937245368958
to,ensure,-0.08203207701444626
ensure,to,-0.08203207701444626
this,Tester,-0.08203697949647903
initial,"fashion,",-0.08206526190042496
initial,assets,-0.08217580616474152
assets,initial,-0.08217582106590271
requirements,RACI,-0.08219143748283386
throughout,"I,",-0.08222080767154694
above,orderly/timely,-0.08223752677440643
annual,Reports,-0.08224637061357498
about,Accountability,-0.08225119858980179
manner,"I,",-0.0822758674621582
goal,RFCs,-0.08228540420532227
request,communicates,-0.0823112428188324
communicates,request,-0.082311250269413
accurate,"changes,",-0.08231358230113983
document,of,-0.08231595158576965
version,formally,-0.08232005685567856
formally,version,-0.08232007175683975
as,Agenda,-0.0823565274477005
participants,Changes/Hardware,-0.08241045475006104
The,cycle,-0.08243416249752045
cycle,The,-0.08243416249752045
notified,Agenda,-0.08248572051525116
and,with,-0.08249776065349579
with,and,-0.08249776810407639
types,can,-0.08252966403961182
required,policies,-0.08253761380910873
policies,required,-0.08253762871026993
entails,View,-0.08253764361143112
stored,Expiration/mitigation,-0.08258169144392014
recommend,Modernization,-0.08258172124624252
overall,responsible,-0.08259508013725281
responsible,overall,-0.08259508013725281
affected,basis),-0.08260615915060043
with,Expiration/mitigation,-0.08264229446649551
approved,These,-0.08265312016010284
procedural,Comments,-0.0826675295829773
assets,CAT,-0.08268021792173386
CAT,assets,-0.08268023282289505
purpose,Request,-0.08269459009170532
overall,3:,-0.08270828425884247
and,risk,-0.08272034674882889
risk,and,-0.08272034674882889
insure,Tester,-0.08273835480213165
responsible,accordance,-0.08275813609361649
accordance,responsible,-0.08275813609361649
through,inform,-0.08281455934047699
inform,through,-0.08281456679105759
ensuring,3,-0.08286694437265396
document,(Required,-0.08294164389371872
The,RFCs,-0.08299212157726288
insure,relevant,-0.08299962431192398
relevant,insure,-0.08299963176250458
the,Reports,-0.08300017565488815
above,be,-0.08301173895597458
each,to,-0.08304683864116669
to,each,-0.08304684609174728
only,performing,-0.08310513943433762
performing,only,-0.08310513943433762
purpose,entails,-0.08312974870204926
entails,purpose,-0.08312975615262985
risk,Section,-0.0831463560461998
RFC,and,-0.08317015320062637
and,RFC,-0.08317016810178757
fulfill,(CAB),-0.08328653872013092
necessary,first,-0.0833175852894783
first,necessary,-0.0833176001906395
ChM,(ChM),-0.08333121985197067
responsible,first,-0.08335531502962112
first,responsible,-0.08335533738136292
document,approved,-0.08336324989795685
approved,document,-0.08336326479911804
that,"presents,",-0.08337816596031189
a,as,-0.08338750898838043
as,a,-0.08338750898838043
RFC,OD’s,-0.08338771760463715
overall,Comments,-0.08345013856887817
communicates,vote,-0.08346572518348694
or,Agenda,-0.08352942019701004
accurate,Program,-0.0835338830947876
approved,Stakeholders.,-0.08354242146015167
above,Statistical,-0.08355029672384262
only,Change,-0.0836554691195488
manner,Assessment,-0.08367003500461578
above,control.,-0.08371295034885406
types,fulfill,-0.08373656123876572
fulfill,types,-0.08373657613992691
each,These,-0.08375301212072372
details,a,-0.08381899446249008
a,details,-0.08381900936365128
in,(ChM),-0.0838819146156311
approves,Accountability,-0.08391279727220535
ensuring,"tool(s),",-0.08391837775707245
request,only,-0.08393251150846481
only,request,-0.0839325413107872
accordance,be,-0.08403032273054123
previewing,initial,-0.08409096300601959
initial,previewing,-0.08409097045660019
which,fulfill,-0.08416544646024704
fulfill,which,-0.08416548371315002
affected,II,-0.08417543023824692
change,previewing,-0.08421965688467026
previewing,change,-0.08421966433525085
communicates,changes,-0.0842246264219284
changes,communicates,-0.0842246264219284
NIH,1:,-0.08432534337043762
inform,will,-0.08441530913114548
accurate,3:,-0.08445627987384796
this,each,-0.08447738736867905
each,this,-0.08447738736867905
CAT,"IAVA,",-0.08452025055885315
they,(Change,-0.08452524989843369
affected,needs.,-0.08453545719385147
perpetual,requirements,-0.08454756438732147
requirements,perpetual,-0.08454757183790207
responsible,purpose,-0.08456451445817947
purpose,responsible,-0.08456452190876007
approved,Section,-0.08458810299634933
previewing,3,-0.08458872884511948
fulfill,maintained,-0.08460434526205063
maintained,fulfill,-0.08460435271263123
only,These,-0.0846354067325592
previewing,"presents,",-0.08465661108493805
previewing,date,-0.08467820286750793
date,previewing,-0.08467821031808853
previewing,orderly/timely,-0.08469700068235397
request,3,-0.08471088111400604
on,Manager,-0.08473346382379532
request,fulfill,-0.08479172736406326
fulfill,request,-0.08479173481464386
responsible,Advisory,-0.0847964882850647
than,accurate,-0.08489234745502472
accurate,than,-0.08489235490560532
change,"tool(s),",-0.0848957821726799
accordance,Process,-0.08493930101394653
requirements,(CAB),-0.08494217693805695
recommend,test,-0.08495687693357468
assessment,about,-0.08501476794481277
about,assessment,-0.08501477539539337
participants,proposed,-0.08503060787916183
proposed,participants,-0.08503060787916183
they,NIH,-0.0850323811173439
NIH,they,-0.0850324034690857
document,test,-0.08506841212511063
initial,data,-0.08512777835130692
requirements,Stakeholders,-0.08514130115509033
appropriate,"processes,",-0.0851510614156723
perpetual,performing,-0.08517036586999893
performing,perpetual,-0.08517038077116013
NIH,III,-0.0851859450340271
valid,applied,-0.08518817275762558
applied,valid,-0.08518817275762558
evaluation,for,-0.08519208431243896
proposed,can,-0.08524135500192642
relevant,Manager,-0.08529996126890182
participants,Team,-0.08531451225280762
goal,Office,-0.08533341437578201
about,(ChM),-0.08540728688240051
on,will,-0.0854828953742981
assets,necessary,-0.08554255962371826
necessary,assets,-0.08554258942604065
change,4:,-0.08559803664684296
implements,RACI,-0.0856061652302742
required,II,-0.08560686558485031
relevant,Reporting,-0.08563987165689468
change,Statistical,-0.08566613495349884
types,notified,-0.08569943159818649
notified,types,-0.08569945394992828
requests,be,-0.08571792393922806
in,evaluation,-0.0858006700873375
evaluation,in,-0.08580069243907928
all,,-0.08589284867048264
installation,as,-0.0859023705124855
as,installation,-0.0859023928642273
as,Board,-0.08591894805431366
types,implements,-0.08593526482582092
implements,types,-0.08593527972698212
implements,Section,-0.08594686537981033
ensure,Advisory,-0.08597405254840851
about,Approved/Suspended/Cancelled/Superseded),-0.08601097017526627
the,Modernization,-0.08602499961853027
each,Testing,-0.08602704852819443
each,Matrix,-0.08603987842798233
cycle,II,-0.08606815338134766
accurate,Management,-0.08613687753677368
procedural,on,-0.08617112785577774
on,procedural,-0.08617113530635834
must,communicates,-0.08619728684425354
communicates,must,-0.08619730919599533
NIH,for,-0.0862082839012146
must,above,-0.08625417947769165
above,must,-0.08625420928001404
and,Action,-0.08626925945281982
all,Template,-0.08628668636083603
only,Modernization,-0.08629884570837021
responsible,Program,-0.0863114669919014
goal,II,-0.08637183159589767
ChM,vote,-0.0863848403096199
document,"change,",-0.08639169484376907
change,(Required,-0.0864856168627739
valid,orderly/timely,-0.08650357276201248
insure,"reviews,",-0.08650506287813187
ensuring,evaluation,-0.08666092157363892
evaluation,ensuring,-0.08666092157363892
action,recommend,-0.0866609662771225
recommend,action,-0.08666098862886429
inform,"IAVA,",-0.08669310808181763
recommend,needs.,-0.0866934135556221
communicates,they,-0.08671979606151581
they,communicates,-0.0867198184132576
approves,"I,",-0.0867314338684082
on,Management,-0.08676626533269882
assessment,Requests,-0.08682896941900253
stored,data,-0.08684618026018143
version,(Software,-0.08685312420129776
participants,stored,-0.08698239177465439
stored,participants,-0.08698240667581558
action,date,-0.08702133595943451
date,action,-0.0870213434100151
than,OD’s,-0.08704335242509842
each,Example,-0.0870877355337143
than,basis),-0.08711962401866913
valid,stakeholders,-0.0871223509311676
appropriate,View,-0.08712846785783768
this,any,-0.08717252314090729
risk,III,-0.08719371259212494
only,Matrix,-0.08722314238548279
procedural,Strategy,-0.08723022043704987
accurate,Document,-0.08723491430282593
policies,Reports,-0.0872526466846466
must,through,-0.08726175129413605
through,must,-0.08726175874471664
approved,evaluation,-0.0873449370265007
evaluation,approved,-0.0873449444770813
above,document,-0.08741053938865662
document,above,-0.08741055428981781
The,evaluation,-0.08744622021913528
evaluation,The,-0.08744622766971588
with,Change,-0.08751249313354492
appropriate,responsible,-0.0875198170542717
responsible,appropriate,-0.0875198245048523
behalf,of,-0.08752316236495972
CAT,View,-0.087530218064785
date,how,-0.0875554233789444
initial,annual,-0.08756943792104721
annual,initial,-0.08756944537162781
purpose,Statistical,-0.08757008612155914
evaluation,"presents,",-0.08759757876396179
above,about,-0.08761873841285706
about,above,-0.08761874586343765
NIH,These,-0.08768777549266815
approved,"fashion,",-0.08770833164453506
necessary,"stakeholders,",-0.08772534877061844
applied,"reviews,",-0.08782266825437546
change,are,-0.08784092962741852
in,other,-0.08784627169370651
proposed,attributes,-0.08798444271087646
attributes,proposed,-0.08798445761203766
formally,"I,",-0.08801744878292084
on,the,-0.08804847300052643
the,on,-0.08804848045110703
in,Assessment,-0.08807103335857391
insure,can,-0.0881478413939476
responsible,they,-0.08818808197975159
they,responsible,-0.08818808943033218
RFC,Stakeholders,-0.08826898783445358
purpose,Section,-0.08827146887779236
a,approved),-0.08828581124544144
above,"changes,",-0.08833085000514984
or,Reporting,-0.08833961933851242
that,change(s).,-0.08836089074611664
formally,"reviews,",-0.08836820721626282
or,purpose,-0.088408924639225
purpose,or,-0.0884089395403862
ChM,they,-0.08844392001628876
they,ChM,-0.08844392746686935
document,Process,-0.08848034590482712
participants,Advisory,-0.08848164975643158
procedural,first,-0.08854387700557709
first,procedural,-0.08854390680789948
this,Statistical,-0.0885772854089737
version,Accountability,-0.08858591318130493
applied,approved,-0.08860623836517334
approved,applied,-0.08860624581575394
RFC,throughout,-0.08864127844572067
throughout,RFC,-0.08864130824804306
CAT,approved),-0.08864659070968628
recommend,"I,",-0.0886586457490921
performed,test,-0.08866842091083527
CAB,previewing,-0.08869635313749313
previewing,CAB,-0.08869636058807373
recommend,Include,-0.08871758729219437
participants,needs.,-0.08872449398040771
manner,Request,-0.08873060345649719
previewing,this,-0.08874337375164032
this,previewing,-0.08874338120222092
first,"processes,",-0.08878377825021744
than,"tool(s),",-0.08881232887506485
version,that:,-0.08883992582559586
they,will,-0.08885429799556732
they,fulfill,-0.08888392895460129
fulfill,they,-0.08888394385576248
inform,Team,-0.08889656513929367
first,they,-0.08893145620822906
they,first,-0.08893145620822906
on,II,-0.08893701434135437
or,Manager,-0.08894141763448715
with,RACI,-0.0889488235116005
appropriate,other,-0.08895709365606308
than,As,-0.08896566927433014
performing,above,-0.08898264914751053
above,performing,-0.08898267149925232
performing,Request,-0.08902698755264282
notified,procedural,-0.08903450518846512
procedural,notified,-0.08903452008962631
applied,Document,-0.08907479792833328
accordance,Advisory,-0.08910918235778809
first,Matrix,-0.0891195684671402
assessment,overall,-0.08916660398244858
overall,assessment,-0.08916660398244858
ensure,(Required,-0.08917633444070816
on,Changes/Hardware,-0.08921434730291367
approves,communicates,-0.08923505991697311
communicates,approves,-0.0892350897192955
behalf,NIH,-0.08933042734861374
NIH,behalf,-0.08933042734861374
the,"therefore,",-0.0893319845199585
audits,annual,-0.08940011262893677
annual,audits,-0.08940011262893677
insure,be,-0.08941448479890823
change,ensuring,-0.08955220133066177
ensuring,change,-0.08955220878124237
previewing,data,-0.08961260318756104
through,3,-0.08961964398622513
through,Expiration/mitigation,-0.08962645381689072
formally,that:,-0.08968811482191086
approved,Accountability,-0.08973424881696701
manner,Sample,-0.08973988890647888
valid,Process,-0.0898037701845169
must,Management,-0.0899173840880394
RFC,audits,-0.08993510901927948
audits,RFC,-0.08993510901927948
initial,Modernization,-0.08998453617095947
required,Changes),-0.0900505781173706
accordance,4:,-0.0901055559515953
on,"I,",-0.09020454436540604
insure,version,-0.09026845544576645
version,insure,-0.09026847779750824
behalf,maintained,-0.0902891531586647
maintained,behalf,-0.0902891680598259
appropriate,date,-0.09033787995576859
date,appropriate,-0.09033788740634918
relevant,Comments,-0.09034829586744308
in,Expiration/mitigation,-0.09035899490118027
RFC,NIH,-0.09038116037845612
NIH,RFC,-0.09038117527961731
this,Assessment,-0.09039518982172012
valid,View,-0.0904221162199974
manner,is,-0.09053507447242737
is,manner,-0.09053508192300797
only,Request,-0.09055845439434052
affected,As,-0.09058547765016556
ensuring,Management,-0.09059838950634003
annual,the,-0.09061335772275925
the,annual,-0.09061336517333984
they,II,-0.09069036692380905
date,Request,-0.09069514274597168
proposed,As,-0.09072291851043701
NIH,inform,-0.0907367393374443
inform,NIH,-0.0907367691397667
a,"therefore,",-0.09073683619499207
procedural,(Software,-0.09078706055879593
requirements,Office,-0.09080611914396286
an,about,-0.09083031117916107
about,an,-0.09083031117916107
insure,basis),-0.09083465486764908
document,"presents,",-0.0908454954624176
accordance,will,-0.09091442078351974
requests,other,-0.09093116223812103
communicates,(ChM),-0.09098932892084122
or,can,-0.09099330008029938
applied,ensure,-0.09101636707782745
ensure,applied,-0.09101636707782745
attributes,Process,-0.09108017385005951
throughout,Action,-0.0911669135093689
annual,behalf,-0.09119392186403275
behalf,annual,-0.09119392931461334
purpose,notified,-0.09120349586009979
notified,purpose,-0.09120349586009979
types,"stakeholders,",-0.0912233293056488
affected,first,-0.09123364090919495
first,affected,-0.09123365581035614
implements,Reports,-0.09124023467302322
fulfill,applied,-0.09125205874443054
applied,fulfill,-0.09125207364559174
request,relevant,-0.09126333892345428
relevant,request,-0.09126333892345428
details,well,-0.09128756821155548
changes,relevant,-0.09133516997098923
relevant,changes,-0.09133517742156982
policies,2:,-0.09135899692773819
stored,for,-0.09140058606863022
types,procedural,-0.09141746908426285
procedural,types,-0.09141750633716583
entails,well,-0.09141821414232254
which,well,-0.09141942113637924
necessary,Board,-0.09146532416343689
version,above,-0.0915234163403511
above,version,-0.0915234312415123
RFC,Office,-0.09153559803962708
valid,-,-0.09153582155704498
must,will,-0.09158223867416382
necessary,(Required,-0.09159435331821442
stored,4:,-0.09165911376476288
all,test,-0.09168039262294769
details,through,-0.09170542657375336
through,details,-0.09170545637607574
necessary,valid,-0.09178005903959274
valid,necessary,-0.09178008139133453
action,formally,-0.09183302521705627
formally,action,-0.09183303266763687
The,goal,-0.0918656662106514
goal,The,-0.09186568856239319
types,with,-0.09187392890453339
with,types,-0.09187395870685577
about,"tool(s),",-0.09196975827217102
maintained,Assessment,-0.09203869849443436
annual,Requests,-0.0920647382736206
necessary,this,-0.09207507222890854
this,necessary,-0.09207508713006973
inform,Program,-0.0920974537730217
recommend,As,-0.0921056792140007
ensuring,test,-0.09211789816617966
goal,Manager,-0.09213883429765701
document,Requests,-0.09220796078443527
proposed,details,-0.09227438271045685
details,proposed,-0.09227438271045685
date,"change,",-0.092292420566082
manner,Requests,-0.09231889247894287
throughout,OD’s,-0.09235287457704544
notified,"fashion,",-0.0923566073179245
fulfill,Modernization,-0.09239211678504944
behalf,test,-0.09240197390317917
goal,"I,",-0.09240686148405075
CAB,NIH,-0.09244318306446075
NIH,CAB,-0.09244320541620255
proposed,installation,-0.09244707226753235
installation,proposed,-0.09244707971811295
as,(Change,-0.09257427603006363
insure,data,-0.09259183704853058
affected,"tool(s),",-0.09263163059949875
or,3:,-0.0926627591252327
this,Reports,-0.09269141405820847
ensure,Tester,-0.09275142848491669
relevant,Changes/Hardware,-0.09281732887029648
performing,"change,",-0.09288495779037476
or,Action,-0.09289571642875671
communicates,all,-0.09290838241577148
all,communicates,-0.09290838986635208
request,RFCs,-0.09291211515665054
change,Accountability,-0.09293103218078613
necessary,Request,-0.0929320678114891
attributes,III,-0.09296360611915588
required,3:,-0.09297715872526169
valid,Change,-0.09299757331609726
goal,Sample,-0.09311362355947495
communicates,is,-0.09311575442552567
is,communicates,-0.09311576187610626
goal,3,-0.09320129454135895
necessary,(CAB),-0.09321790933609009
they,Stakeholders.,-0.09322742372751236
or,Include,-0.0932619720697403
only,well,-0.0933338925242424
CAB,Agenda,-0.09336290508508682
installation,vote,-0.0933711901307106
the,Program,-0.09340749680995941
appropriate,"presents,",-0.09342491626739502
which,vote,-0.09344394505023956
formally,"tool(s),",-0.09349723905324936
ensuring,approved),-0.09350413829088211
performed,approved),-0.09356660395860672
with,"presents,",-0.09358999878168106
document,Section,-0.09360621869564056
risk,II,-0.09365266561508179
necessary,control.,-0.09365547448396683
accurate,Team,-0.09366292506456375
in,inform,-0.09366593509912491
inform,in,-0.0936659500002861
annual,as,-0.09367690235376358
as,annual,-0.09367690980434418
document,ensure,-0.09369120001792908
ensure,document,-0.09369120746850967
communicates,"change,",-0.09372089803218842
OD,(Approved/NIH,-0.09375310689210892
insure,Expiration/mitigation,-0.09379719197750092
or,that,-0.09380494058132172
that,or,-0.09380496293306351
to,Reporting,-0.09383636713027954
than,ChM,-0.09385178238153458
ChM,than,-0.09385178983211517
in,orderly/timely,-0.09392726421356201
entails,Comments,-0.0939355343580246
installation,Program,-0.0939505323767662
performing,Changes/Hardware,-0.09395629167556763
perpetual,III,-0.09395845234394073
overall,Action,-0.09404285252094269
types,affected,-0.09410605579614639
affected,types,-0.09410605579614639
throughout,Include,-0.09413063526153564
RFC,Matrix,-0.09413368999958038
change,notified,-0.09418099373579025
notified,change,-0.09418099373579025
this,Changes),-0.09430098533630371
action,inform,-0.09430161863565445
inform,action,-0.09430162608623505
assessment,(CAB),-0.09438131004571915
procedural,Stakeholders.,-0.0943877249956131
The,orderly/timely,-0.09439653903245926
in,approved),-0.09442134201526642
The,Sample,-0.09444379806518555
CAT,Approved/Suspended/Cancelled/Superseded),-0.09444765746593475
accurate,(Required,-0.09445032477378845
proposed,ensuring,-0.0944741815328598
ensuring,proposed,-0.0944741815328598
OD,processed.,-0.09448503702878952
this,above,-0.09459228813648224
above,this,-0.09459230303764343
to,Team,-0.0946412906050682
accurate,Changes/Hardware,-0.09464851766824722
responsible,OD,-0.09465427696704865
OD,responsible,-0.09465429931879044
manner,other,-0.09466633200645447
accordance,(CAB),-0.09466733038425446
approves,basis),-0.09468841552734375
CAB,of,-0.09470521658658981
ensuring,approves,-0.09478791058063507
approves,ensuring,-0.09478791058063507
performed,"fashion,",-0.09494396299123764
which,formally,-0.0949680432677269
formally,which,-0.09496806561946869
requirements,II,-0.0950700119137764
requirements,data,-0.09509629011154175
than,any,-0.09509654343128204
throughout,Management,-0.09519576281309128
accordance,"stakeholders,",-0.09520472586154938
installation,Change,-0.09525596350431442
change,As,-0.09535403549671173
than,participants,-0.09536246210336685
participants,than,-0.09536247700452805
risk,for,-0.09543143957853317
recommend,IAVA,-0.09544649720191956
CAT,Office,-0.09552480280399323
a,Statistical,-0.09552790224552155
with,2:,-0.09558121114969254
with,"stakeholders,",-0.09561328589916229
changes,version,-0.09562085568904877
version,changes,-0.09562087059020996
maintained,Advisory,-0.0956215113401413
version,Program,-0.09563440084457397
audits,appropriate,-0.09563782811164856
appropriate,audits,-0.09563783556222916
that,Office,-0.09565965086221695
initial,1:,-0.0957387313246727
maintained,data,-0.09576749056577682
that,and,-0.09578072279691696
and,that,-0.09578073769807816
previewing,accurate,-0.09581101685762405
accurate,previewing,-0.09581103920936584
manner,changes,-0.09581257402896881
changes,manner,-0.09581258893013
stored,Director,-0.09590929746627808
throughout,Stakeholders,-0.09592054784297943
this,can,-0.09602506458759308
performed,Reporting,-0.09604041278362274
that,Approved/Suspended/Cancelled/Superseded),-0.09614984691143036
requests,assessment,-0.09618747979402542
assessment,requests,-0.09618749469518661
fulfill,Baseline,-0.09621043503284454
attributes,applied,-0.09624359756708145
applied,attributes,-0.09624359756708145
only,test,-0.09630689769983292
about,View,-0.09633921086788177
throughout,any,-0.09637626260519028
formally,View,-0.09639764577150345
goal,will,-0.09643253684043884
performed,request,-0.09647031128406525
request,performed,-0.09647031128406525
approves,"presents,",-0.09649544209241867
to,3:,-0.09649553149938583
required,through,-0.09649636596441269
through,required,-0.09649637341499329
audits,as,-0.0965028926730156
as,audits,-0.0965028926730156
ChM,for,-0.09657320380210876
changes,Include,-0.09663712233304977
requirements,RFC,-0.0966564491391182
RFC,requirements,-0.0966564491391182
to,only,-0.09666172415018082
only,to,-0.09666173160076141
above,(Required,-0.0966954380273819
date,any,-0.09674777835607529
approved,assets,-0.09678331017494202
assets,approved,-0.09678331762552261
installation,perpetual,-0.0968155786395073
perpetual,installation,-0.09681559354066849
goal,(Required,-0.09683357924222946
all,Assessment,-0.09687505662441254
initial,accordance,-0.09693379700183868
accordance,initial,-0.09693380445241928
each,first,-0.09696225076913834
first,each,-0.09696225821971893
installation,(ChM),-0.09698794782161713
audits,change(s).,-0.09699294716119766
OD,(Software,-0.09706065058708191
attributes,Requests,-0.0971989706158638
above,attributes,-0.09720257669687271
attributes,above,-0.09720258414745331
CAT,3:,-0.09720727056264877
RFC,insure,-0.09731999039649963
insure,RFC,-0.09731999039649963
policies,Agenda,-0.09737995266914368
accurate,stored,-0.09739449620246887
stored,accurate,-0.09739450365304947
changes,Action,-0.09743382036685944
all,inform,-0.09750097990036011
inform,all,-0.0975009873509407
maintained,request,-0.09751947969198227
request,maintained,-0.09751948714256287
that,III,-0.09756013751029968
attributes,Template,-0.09768230468034744
necessary,are,-0.09778212010860443
this,vote,-0.09778343141078949
must,performed,-0.09779705852270126
performed,must,-0.09779707342386246
behalf,Sample,-0.09788253903388977
perpetual,Sample,-0.09788454324007034
cycle,Changes),-0.09788975119590759
an,previewing,-0.09791550040245056
previewing,an,-0.09791550785303116
necessary,Matrix,-0.0979464203119278
risk,procedural,-0.09796702116727829
procedural,risk,-0.09796702861785889
which,1:,-0.09798053652048111
this,basis),-0.0979815199971199
procedural,(CAB),-0.09798511862754822
responsible,As,-0.09799395501613617
The,Cyber,-0.09805659204721451
The,3:,-0.09807533025741577
applied,(Software,-0.09812146425247192
responsible,a,-0.0981673002243042
a,responsible,-0.09816732257604599
with,These,-0.09817613661289215
throughout,on,-0.09818336367607117
on,throughout,-0.09818337857723236
changes,above,-0.09818956255912781
above,changes,-0.0981895700097084
stored,Comments,-0.09819380939006805
assets,III,-0.0982048436999321
recommend,3,-0.09827587008476257
procedural,inform,-0.09828063100576401
inform,procedural,-0.0982806459069252
throughout,a,-0.09834147244691849
a,throughout,-0.09834148734807968
which,is,-0.09836305677890778
is,which,-0.09836307168006897
stored,accordance,-0.09840689599514008
accordance,stored,-0.09840690344572067
than,be,-0.09841017425060272
RFC,processed.,-0.09844006597995758
all,document,-0.09847308695316315
document,all,-0.09847309440374374
maintained,ensuring,-0.09855340421199799
ensuring,maintained,-0.09855341166257858
implements,necessary,-0.09860590845346451
necessary,implements,-0.0986059233546257
change,Stakeholders,-0.09861493110656738
annual,Director,-0.09862539172172546
a,(Software,-0.09864351153373718
a,"fashion,",-0.09871087968349457
types,request,-0.09873531013727188
request,types,-0.09873533248901367
action,As,-0.09874802082777023
evaluation,that,-0.09878909587860107
that,evaluation,-0.09878911077976227
inform,II,-0.09880782663822174
formally,Request,-0.09881213307380676
each,"fashion,",-0.0988525003194809
OD,-,-0.09885804355144501
annual,implements,-0.0989694818854332
implements,annual,-0.0989694818854332
notified,orderly/timely,-0.09897516667842865
each,participants,-0.09898000955581665
participants,each,-0.09898000955581665
cycle,Approved/Suspended/Cancelled/Superseded),-0.09898021072149277
installation,Board,-0.09898456931114197
date,assessment,-0.09900438040494919
assessment,date,-0.09900439530611038
above,"change,",-0.09902355074882507
ChM,requests,-0.09914129227399826
requests,ChM,-0.09914129972457886
fulfill,than,-0.09914251416921616
than,fulfill,-0.09914252907037735
approved,RACI,-0.09921425580978394
all,4:,-0.09928406774997711
document,approved),-0.09929981082677841
details,Advisory,-0.09930621087551117
ensure,follows:,-0.09930867701768875
to,2:,-0.09934501349925995
proposed,Assessment,-0.09938845038414001
details,Board,-0.09942834824323654
goal,"IAVA,",-0.09946483373641968
audits,for,-0.09946911782026291
NIH,"fashion,",-0.09955734759569168
audits,test,-0.0995623916387558
in,"changes,",-0.09958364069461823
the,-,-0.09969215840101242
behalf,(Required,-0.09974466264247894
is,3:,-0.0997973158955574
fulfill,"changes,",-0.0998021811246872
RFC,"reviews,",-0.09985687583684921
document,approves,-0.09988589584827423
approves,document,-0.09988591074943542
about,stakeholders,-0.09990564733743668
version,ensure,-0.10002609342336655
ensure,version,-0.10002610087394714
implements,The,-0.1000889465212822
The,implements,-0.10008895397186279
assessment,participants,-0.10012330859899521
participants,assessment,-0.100123330950737
that,Requests,-0.10012639313936234
about,will,-0.10012640058994293
purpose,"changes,",-0.10014083236455917
document,(CAB),-0.10015115886926651
implements,III,-0.10017995536327362
a,Cyber,-0.10023527592420578
attributes,than,-0.10024503618478775
than,attributes,-0.10024504363536835
RFC,stakeholders,-0.10028673708438873
only,(Approved/NIH,-0.10033489763736725
RFC,basis),-0.1003643050789833
details,and,-0.10036558657884598
and,details,-0.10036560148000717
as,Matrix,-0.10036719590425491
ChM,necessary,-0.10039529204368591
necessary,ChM,-0.1003953069448471
attributes,action,-0.10039889067411423
action,attributes,-0.10039890557527542
annual,Template,-0.1004091203212738
CAT,2:,-0.10046624392271042
inform,only,-0.10050727427005768
only,inform,-0.10050727427005768
types,stakeholders,-0.10053329169750214
the,(Required,-0.10067737102508545
installation,above,-0.10068564116954803
above,installation,-0.10068564862012863
changes,test,-0.1007113829255104
policies,Strategy,-0.10076994448900223
as,Baseline,-0.10077778995037079
annual,"processes,",-0.1008341982960701
audits,which,-0.10085445642471313
which,audits,-0.10085447132587433
purpose,"fashion,",-0.1008661612868309
changes,request,-0.10086692869663239
request,changes,-0.10086693614721298
ChM,Tester,-0.1008959487080574
RFC,Comments,-0.10089609026908875
performed,goal,-0.10089940577745438
goal,performed,-0.10089940577745438
applied,how,-0.10089997947216034
